,TIMESTAMP,DATE,TIME,QUERY,LOG
984,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 17,2022-12-13T15:00:33.629575Z	  256 Query	select * from Track where TrackId = 17
985,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 16,2022-12-13T15:00:33.634103Z	  256 Query	select * from Track where TrackId = 16
986,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 15,2022-12-13T15:00:33.636884Z	  256 Query	select * from Track where TrackId = 15
987,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 4,2022-12-13T15:00:33.640109Z	  256 Query	select * from Track where TrackId = 4
988,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 18,2022-12-13T15:00:33.644808Z	  256 Query	select * from Track where TrackId = 18
989,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 3,2022-12-13T15:00:33.648115Z	  256 Query	select * from Track where TrackId = 3
990,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 20,2022-12-13T15:00:33.653382Z	  256 Query	select * from Track where TrackId = 20
991,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 22,2022-12-13T15:00:33.656687Z	  256 Query	select * from Track where TrackId = 22
992,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 22,2022-12-13T15:00:33.659804Z	  256 Query	select * from Track where TrackId = 22
993,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 9,2022-12-13T15:00:33.662866Z	  256 Query	select * from Track where TrackId = 9
994,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 2,2022-12-13T15:00:33.666796Z	  256 Query	select * from Track where TrackId = 2
995,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 12,2022-12-13T15:00:33.670558Z	  256 Query	select * from Track where TrackId = 12
996,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 8,2022-12-13T15:00:33.674381Z	  256 Query	select * from Track where TrackId = 8
997,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 10,2022-12-13T15:00:33.678060Z	  256 Query	select * from Track where TrackId = 10
998,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 19,2022-12-13T15:00:33.681785Z	  256 Query	select * from Track where TrackId = 19
999,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 16,2022-12-13T15:00:33.685524Z	  256 Query	select * from Track where TrackId = 16
1000,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 17,2022-12-13T15:00:33.688580Z	  256 Query	select * from Track where TrackId = 17
1001,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 13,2022-12-13T15:00:33.691655Z	  256 Query	select * from Track where TrackId = 13
1002,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 24,2022-12-13T15:00:33.695592Z	  256 Query	select * from Track where TrackId = 24
1003,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 20,2022-12-13T15:00:33.699374Z	  256 Query	select * from Track where TrackId = 20
1004,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 10,2022-12-13T15:00:33.703327Z	  256 Query	select * from Track where TrackId = 10
1005,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 21,2022-12-13T15:00:33.707186Z	  256 Query	select * from Track where TrackId = 21
1006,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 25,2022-12-13T15:00:33.710552Z	  256 Query	select * from Track where TrackId = 25
1007,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 8,2022-12-13T15:00:33.714664Z	  256 Query	select * from Track where TrackId = 8
1008,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 8,2022-12-13T15:00:33.719482Z	  256 Query	select * from Track where TrackId = 8
1009,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 17,2022-12-13T15:00:33.723962Z	  256 Query	select * from Track where TrackId = 17
1010,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 20,2022-12-13T15:00:33.727588Z	  256 Query	select * from Track where TrackId = 20
1011,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 13,2022-12-13T15:00:33.730648Z	  256 Query	select * from Track where TrackId = 13
1012,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 23,2022-12-13T15:00:33.734303Z	  256 Query	select * from Track where TrackId = 23
1013,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 5,2022-12-13T15:00:33.738191Z	  256 Query	select * from Track where TrackId = 5
1014,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 14,2022-12-13T15:00:33.741971Z	  256 Query	select * from Track where TrackId = 14
1015,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 9,2022-12-13T15:00:33.745861Z	  256 Query	select * from Track where TrackId = 9
1016,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 15,2022-12-13T15:00:33.748574Z	  256 Query	select * from Track where TrackId = 15
1017,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 7,2022-12-13T15:00:33.752153Z	  256 Query	select * from Track where TrackId = 7
1018,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 12,2022-12-13T15:00:33.756093Z	  256 Query	select * from Track where TrackId = 12
1019,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 3,2022-12-13T15:00:33.759892Z	  256 Query	select * from Track where TrackId = 3
1020,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 18,2022-12-13T15:00:33.764392Z	  256 Query	select * from Track where TrackId = 18
1021,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 18,2022-12-13T15:00:33.769031Z	  256 Query	select * from Track where TrackId = 18
1022,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 13,2022-12-13T15:00:33.772131Z	  256 Query	select * from Track where TrackId = 13
1023,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 19,2022-12-13T15:00:33.776191Z	  256 Query	select * from Track where TrackId = 19
1024,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 3,2022-12-13T15:00:33.779536Z	  256 Query	select * from Track where TrackId = 3
1025,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 22,2022-12-13T15:00:33.784186Z	  256 Query	select * from Track where TrackId = 22
1026,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 13,2022-12-13T15:00:33.787731Z	  256 Query	select * from Track where TrackId = 13
1027,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 18,2022-12-13T15:00:33.792306Z	  256 Query	select * from Track where TrackId = 18
1028,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 16,2022-12-13T15:00:33.796133Z	  256 Query	select * from Track where TrackId = 16
1029,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 25,2022-12-13T15:00:33.799631Z	  256 Query	select * from Track where TrackId = 25
1030,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 2,2022-12-13T15:00:33.803532Z	  256 Query	select * from Track where TrackId = 2
1031,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 8,2022-12-13T15:00:33.806613Z	  256 Query	select * from Track where TrackId = 8
1032,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 22,2022-12-13T15:00:33.811181Z	  256 Query	select * from Track where TrackId = 22
1033,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 15,2022-12-13T15:00:33.814376Z	  256 Query	select * from Track where TrackId = 15
1034,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 15,2022-12-13T15:00:33.817823Z	  256 Query	select * from Track where TrackId = 15
1035,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 14,2022-12-13T15:00:33.821126Z	  256 Query	select * from Track where TrackId = 14
1036,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 23,2022-12-13T15:00:33.825570Z	  256 Query	select * from Track where TrackId = 23
1037,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 9,2022-12-13T15:00:33.829943Z	  256 Query	select * from Track where TrackId = 9
1038,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 3,2022-12-13T15:00:33.834136Z	  256 Query	select * from Track where TrackId = 3
1039,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 7,2022-12-13T15:00:33.838522Z	  256 Query	select * from Track where TrackId = 7
1040,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 19,2022-12-13T15:00:33.843450Z	  256 Query	select * from Track where TrackId = 19
1041,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 7,2022-12-13T15:00:33.846503Z	  256 Query	select * from Track where TrackId = 7
1042,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 17,2022-12-13T15:00:33.850553Z	  256 Query	select * from Track where TrackId = 17
1043,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 20,2022-12-13T15:00:33.854236Z	  256 Query	select * from Track where TrackId = 20
1044,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 5,2022-12-13T15:00:33.857166Z	  256 Query	select * from Track where TrackId = 5
1045,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 16,2022-12-13T15:00:33.860963Z	  256 Query	select * from Track where TrackId = 16
1046,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 21,2022-12-13T15:00:33.864179Z	  256 Query	select * from Track where TrackId = 21
1047,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 23,2022-12-13T15:00:33.867631Z	  256 Query	select * from Track where TrackId = 23
1048,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 25,2022-12-13T15:00:33.871932Z	  256 Query	select * from Track where TrackId = 25
1049,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 20,2022-12-13T15:00:33.876138Z	  256 Query	select * from Track where TrackId = 20
1050,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 1,2022-12-13T15:00:33.879797Z	  256 Query	select * from Track where TrackId = 1
1051,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 9,2022-12-13T15:00:33.884218Z	  256 Query	select * from Track where TrackId = 9
1052,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 3,2022-12-13T15:00:33.888036Z	  256 Query	select * from Track where TrackId = 3
1053,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 4,2022-12-13T15:00:33.893028Z	  256 Query	select * from Track where TrackId = 4
1054,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 7,2022-12-13T15:00:33.898308Z	  256 Query	select * from Track where TrackId = 7
1055,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 4,2022-12-13T15:00:33.902768Z	  256 Query	select * from Track where TrackId = 4
1056,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 9,2022-12-13T15:00:33.907608Z	  256 Query	select * from Track where TrackId = 9
1057,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 16,2022-12-13T15:00:33.911640Z	  256 Query	select * from Track where TrackId = 16
1058,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 22,2022-12-13T15:00:33.914745Z	  256 Query	select * from Track where TrackId = 22
1059,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 24,2022-12-13T15:00:33.918453Z	  256 Query	select * from Track where TrackId = 24
1060,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 8,2022-12-13T15:00:33.921865Z	  256 Query	select * from Track where TrackId = 8
1061,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 16,2022-12-13T15:00:33.925644Z	  256 Query	select * from Track where TrackId = 16
1062,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 14,2022-12-13T15:00:33.928693Z	  256 Query	select * from Track where TrackId = 14
1063,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 25,2022-12-13T15:00:33.932534Z	  256 Query	select * from Track where TrackId = 25
1064,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 22,2022-12-13T15:00:33.937012Z	  256 Query	select * from Track where TrackId = 22
1065,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 6,2022-12-13T15:00:33.940219Z	  256 Query	select * from Track where TrackId = 6
1066,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 7,2022-12-13T15:00:33.944816Z	  256 Query	select * from Track where TrackId = 7
1067,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 4,2022-12-13T15:00:33.948500Z	  256 Query	select * from Track where TrackId = 4
1068,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 11,2022-12-13T15:00:33.952479Z	  256 Query	select * from Track where TrackId = 11
1069,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 2,2022-12-13T15:00:33.956103Z	  256 Query	select * from Track where TrackId = 2
1070,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 18,2022-12-13T15:00:33.959261Z	  256 Query	select * from Track where TrackId = 18
1071,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 3,2022-12-13T15:00:33.962285Z	  256 Query	select * from Track where TrackId = 3
1072,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 22,2022-12-13T15:00:33.965593Z	  256 Query	select * from Track where TrackId = 22
1073,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 19,2022-12-13T15:00:33.969382Z	  256 Query	select * from Track where TrackId = 19
1074,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 5,2022-12-13T15:00:33.972944Z	  256 Query	select * from Track where TrackId = 5
1075,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 13,2022-12-13T15:00:33.976842Z	  256 Query	select * from Track where TrackId = 13
1076,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 23,2022-12-13T15:00:33.980507Z	  256 Query	select * from Track where TrackId = 23
1077,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 9,2022-12-13T15:00:33.983881Z	  256 Query	select * from Track where TrackId = 9
1078,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 3,2022-12-13T15:00:33.987482Z	  256 Query	select * from Track where TrackId = 3
1079,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 14,2022-12-13T15:00:33.991307Z	  256 Query	select * from Track where TrackId = 14
1080,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 15,2022-12-13T15:00:33.995571Z	  256 Query	select * from Track where TrackId = 15
1081,13/12/2022 15:00:33,13/12/2022,15:00:33,select * from Track where TrackId = 4,2022-12-13T15:00:33.998446Z	  256 Query	select * from Track where TrackId = 4
1082,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 24,2022-12-13T15:00:34.002389Z	  256 Query	select * from Track where TrackId = 24
1083,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 18,2022-12-13T15:00:34.007287Z	  256 Query	select * from Track where TrackId = 18
1084,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 23,2022-12-13T15:00:34.011704Z	  256 Query	select * from Track where TrackId = 23
1085,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 1,2022-12-13T15:00:34.015710Z	  256 Query	select * from Track where TrackId = 1
1086,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 16,2022-12-13T15:00:34.020013Z	  256 Query	select * from Track where TrackId = 16
1087,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 19,2022-12-13T15:00:34.022961Z	  256 Query	select * from Track where TrackId = 19
1088,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 22,2022-12-13T15:00:34.026063Z	  256 Query	select * from Track where TrackId = 22
1089,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 17,2022-12-13T15:00:34.028741Z	  256 Query	select * from Track where TrackId = 17
1090,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 12,2022-12-13T15:00:34.032014Z	  256 Query	select * from Track where TrackId = 12
1091,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 19,2022-12-13T15:00:34.035906Z	  256 Query	select * from Track where TrackId = 19
1092,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 24,2022-12-13T15:00:34.039094Z	  256 Query	select * from Track where TrackId = 24
1093,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 14,2022-12-13T15:00:34.042739Z	  256 Query	select * from Track where TrackId = 14
1094,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 22,2022-12-13T15:00:34.046327Z	  256 Query	select * from Track where TrackId = 22
1095,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 19,2022-12-13T15:00:34.049137Z	  256 Query	select * from Track where TrackId = 19
1096,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 16,2022-12-13T15:00:34.052351Z	  256 Query	select * from Track where TrackId = 16
1097,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 8,2022-12-13T15:00:34.055400Z	  256 Query	select * from Track where TrackId = 8
1098,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 8,2022-12-13T15:00:34.059281Z	  256 Query	select * from Track where TrackId = 8
1099,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 3,2022-12-13T15:00:34.063015Z	  256 Query	select * from Track where TrackId = 3
1100,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 3,2022-12-13T15:00:34.067473Z	  256 Query	select * from Track where TrackId = 3
1101,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 8,2022-12-13T15:00:34.071435Z	  256 Query	select * from Track where TrackId = 8
1102,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 20,2022-12-13T15:00:34.075197Z	  256 Query	select * from Track where TrackId = 20
1103,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 12,2022-12-13T15:00:34.078800Z	  256 Query	select * from Track where TrackId = 12
1104,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 19,2022-12-13T15:00:34.082981Z	  256 Query	select * from Track where TrackId = 19
1105,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 19,2022-12-13T15:00:34.086195Z	  256 Query	select * from Track where TrackId = 19
1106,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 15,2022-12-13T15:00:34.088655Z	  256 Query	select * from Track where TrackId = 15
1107,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 18,2022-12-13T15:00:34.091777Z	  256 Query	select * from Track where TrackId = 18
1108,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 17,2022-12-13T15:00:34.095171Z	  256 Query	select * from Track where TrackId = 17
1109,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 20,2022-12-13T15:00:34.098304Z	  256 Query	select * from Track where TrackId = 20
1110,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 6,2022-12-13T15:00:34.101713Z	  256 Query	select * from Track where TrackId = 6
1111,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 9,2022-12-13T15:00:34.106138Z	  256 Query	select * from Track where TrackId = 9
1112,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 11,2022-12-13T15:00:34.109879Z	  256 Query	select * from Track where TrackId = 11
1113,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 22,2022-12-13T15:00:34.114086Z	  256 Query	select * from Track where TrackId = 22
1114,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 12,2022-12-13T15:00:34.118251Z	  256 Query	select * from Track where TrackId = 12
1115,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 17,2022-12-13T15:00:34.122562Z	  256 Query	select * from Track where TrackId = 17
1116,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 9,2022-12-13T15:00:34.125754Z	  256 Query	select * from Track where TrackId = 9
1117,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 14,2022-12-13T15:00:34.129740Z	  256 Query	select * from Track where TrackId = 14
1118,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 5,2022-12-13T15:00:34.133645Z	  256 Query	select * from Track where TrackId = 5
1119,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 6,2022-12-13T15:00:34.137287Z	  256 Query	select * from Track where TrackId = 6
1120,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 5,2022-12-13T15:00:34.141204Z	  256 Query	select * from Track where TrackId = 5
1121,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 12,2022-12-13T15:00:34.144949Z	  256 Query	select * from Track where TrackId = 12
1122,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 10,2022-12-13T15:00:34.148854Z	  256 Query	select * from Track where TrackId = 10
1123,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 1,2022-12-13T15:00:34.154653Z	  256 Query	select * from Track where TrackId = 1
1124,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 14,2022-12-13T15:00:34.158943Z	  256 Query	select * from Track where TrackId = 14
1125,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 23,2022-12-13T15:00:34.162838Z	  256 Query	select * from Track where TrackId = 23
1126,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 7,2022-12-13T15:00:34.166645Z	  256 Query	select * from Track where TrackId = 7
1127,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 18,2022-12-13T15:00:34.170960Z	  256 Query	select * from Track where TrackId = 18
1128,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 8,2022-12-13T15:00:34.174090Z	  256 Query	select * from Track where TrackId = 8
1129,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 15,2022-12-13T15:00:34.177907Z	  256 Query	select * from Track where TrackId = 15
1130,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 15,2022-12-13T15:00:34.181034Z	  256 Query	select * from Track where TrackId = 15
1131,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 14,2022-12-13T15:00:34.184425Z	  256 Query	select * from Track where TrackId = 14
1132,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 21,2022-12-13T15:00:34.189705Z	  256 Query	select * from Track where TrackId = 21
1133,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 19,2022-12-13T15:00:34.193001Z	  256 Query	select * from Track where TrackId = 19
1134,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 5,2022-12-13T15:00:34.196176Z	  256 Query	select * from Track where TrackId = 5
1135,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 17,2022-12-13T15:00:34.200026Z	  256 Query	select * from Track where TrackId = 17
1136,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 22,2022-12-13T15:00:34.203582Z	  256 Query	select * from Track where TrackId = 22
1137,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 12,2022-12-13T15:00:34.206771Z	  256 Query	select * from Track where TrackId = 12
1138,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 24,2022-12-13T15:00:34.211239Z	  256 Query	select * from Track where TrackId = 24
1139,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 20,2022-12-13T15:00:34.214885Z	  256 Query	select * from Track where TrackId = 20
1140,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 12,2022-12-13T15:00:34.218486Z	  256 Query	select * from Track where TrackId = 12
1141,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 12,2022-12-13T15:00:34.222341Z	  256 Query	select * from Track where TrackId = 12
1142,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 1,2022-12-13T15:00:34.226357Z	  256 Query	select * from Track where TrackId = 1
1143,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 4,2022-12-13T15:00:34.230445Z	  256 Query	select * from Track where TrackId = 4
1144,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 11,2022-12-13T15:00:34.235151Z	  256 Query	select * from Track where TrackId = 11
1145,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 18,2022-12-13T15:00:34.238772Z	  256 Query	select * from Track where TrackId = 18
1146,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 14,2022-12-13T15:00:34.241861Z	  256 Query	select * from Track where TrackId = 14
1147,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 3,2022-12-13T15:00:34.245379Z	  256 Query	select * from Track where TrackId = 3
1148,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 25,2022-12-13T15:00:34.249454Z	  256 Query	select * from Track where TrackId = 25
1149,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 7,2022-12-13T15:00:34.253325Z	  256 Query	select * from Track where TrackId = 7
1150,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 13,2022-12-13T15:00:34.256830Z	  256 Query	select * from Track where TrackId = 13
1151,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 23,2022-12-13T15:00:34.260554Z	  256 Query	select * from Track where TrackId = 23
1152,13/12/2022 15:00:34,13/12/2022,15:00:34,select * from Track where TrackId = 15,2022-12-13T15:00:34.264506Z	  256 Query	select * from Track where TrackId = 15
1153,13/12/2022 15:00:36,13/12/2022,15:00:36,select * from Track where TrackId = 11,2022-12-13T15:00:36.877119Z	  256 Query	select * from Track where TrackId = 11
1154,13/12/2022 15:01:22,13/12/2022,15:01:22,select * from Track where AlbumId = 2,2022-12-13T15:01:22.190291Z	  256 Query	select * from Track where AlbumId = 2
1155,13/12/2022 15:01:39,13/12/2022,15:01:39,select * from Track where AlbumId = 1,2022-12-13T15:01:39.703195Z	  256 Query	select * from Track where AlbumId = 1
